review_text,review_stars,title,summary
"No incentive to write this review, just wanted to because I myself scan a million reviews before ordering everything.I broke my note 8 that I got for free and didn't want to spend a fortune on a new phone. I first ordered the moto stylus 2021 since its semi comparable and costs less but its way to big for my liking. Then I tried the 2020 version. The size was perfect but there's no notification light (sounds like a stupid gripe but important to me) and a few other things that made me miss my Samsung. I didn't even necessarily need the 9 but for the price why not. I kept the moto 2020 until my renewed Note 9 came in just in case, as I was super nervous about getting a renewed phone but when I tell you this thing looks perfect I mean it. Not a visible scratch on it, front or back. The fingerprint part is slightly and visibly worn but that's it. The phone does get hot sometimes but I can't tell if its any fault to being renewed or just is what it is. The phone is absolutely beautiful, the sound is amazing and a big upgrade from the 8. I got the lavender, which is a different tone from the 8 and I love this color version even more than the last. Shipping was to be between the 15-18 and it came the 15th ..and maybe the best part for me personally was that I was able to transfer everything from one Samsung to the other in 10 minutes with Smart Switch. I was struggling with this part with the other brand and it was essential because of the things I had stored.Would absolutely recommend  ordering from here, and just incase, you have a good return period if anything does go wrong. Make sure you're not ordering renewed from a knock off place..those will probably not offer a return date. Super happy with this phone. Thankful I took the risk.",5.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Lavender Purple - Unlocked (Renewed)","No incentive to write this review, just wanted to because I myself scan a million reviews before ordering everything.I broke my note 8 that I got for free and didn't want to spend a fortune on a new phone. The phone does get hot sometimes but I can't tell if its any fault to being renewed or just is what it is."
Si lo he recibido muy conforme con los especificado,5.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Lavender Purple - Unlocked (Renewed)",Si lo he recibido muy conforme con los especificado
"For the most part the phone is pristine. There's not a scratch on a screen or on any other surface of the phone. However there is some pretty intense burn-in. Had to adjust color settings in accessibility and lower the resolution, just to tone it down a bit.",3.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Lavender Purple - Unlocked (Renewed)",For the most part the phone is pristine. There's not a scratch on a screen or on any other surface of the phone.
"Phone came in great condition, even came with screen protector",5.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Lavender Purple - Unlocked (Renewed)","Phone came in great condition, even came with screen protector"
"I bought this phone on August 26, 2020. It's now February 17, 2021, and I have to pay to get it fixed. I paid $416.22 for my phone, now I have to pay another $100+ (depending on what parts need to be replaced) to fix it. I could have bought a new mid-range phone with that money, I didn't, but you can. When I try to charge my phone, a Moisture Detected Error pops up. I've tried almost everything out there that was recommended online to fix it. I've cleaned the charging port, tried a different wall charger and cable, rebooted it, tried charging in safe mode, I've wiped cache partition, almost everything! Except for a factory reset, I refuse to do that, I shouldn't have to do that.When I first received the phone, cosmetically it was fair. It came with that dent/scratch near the pen, it didn't bother me, that's to be expected with a second-hand phone. In retrospect, what I'm about to tell you guys is sketchy and dishonest on their part, but they fooled me, so I guess it's not that big of a deal. Beware of the following. My phone came with a tempered glass screen protector, I thought ""Wow, how nice, they even threw in a screen protector for me!"" Wrong!! Like a month and a half ago, the protector was practically falling off, so I just took it off. And lo and behold, the screen is littered with scratches. You can't tell in the pictures because I already put a new screen protector on it, and like I said, the scratches don't affect the screen quality. But I feel cheated. Performance-wise, then and now, it's great. Some of the reviews on here say, that their phone didn't come fully unlocked, but thankfully, mine did. No problems there.I hope this review helps you make your final decision on whether or not to purchase this phone or any other Renewed device. This is my first time ever purchasing a second-hand electronic device, I always buy new. If you think about it's actually not that bad, $500+ for a flagship device. But, not even 6 months with the phone and I have to pay to get it fixed!! Roll the dice, maybe your experience will be better.",3.0 out of 5 stars,"Samsung Galaxy Note 9, 128GB, Lavender Purple - Unlocked (Renewed)","You can't tell in the pictures because I already put a new screen protector on it, and like I said, the scratches don't affect the screen quality. But, not even 6 months with the phone and I have to pay to get it fixed!!"
"Fast shipping and great quality, highly recommend.",5.0 out of 5 stars,Samsung Galaxy S3-16GB - Black - Unlocked,"Fast shipping and great quality, highly recommend."
"I received my flip 3 about a week ago and have noticed there is one tiny spot about 1.5"" from the bottom, almost center, that looks like a bright speck. You can see the little different colors. It's about as big as a sharpy marker tip. It looks like a speck of glitter. I've never seen anything like this before. I'm going to take a wild guess and say that the LCD screen is possibly going out, or something had enough pressure to cause this. It is annoying at times. But it's the only phone I have at the moment so I can't send it back for another one.",4.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Green (Renewed)","I received my flip 3 about a week ago and have noticed there is one tiny spot about 1.5"" from the bottom, almost center, that looks like a bright speck. You can see the little different colors."
"I'm not a fan of the 1980 garage door opener size that all modern phones have become.  That's why I've been very curious about the smart flip since its intro.  Finally it's old enough for an Amazon refurb to help with the ridiculous(!) pricing the companies are getting for their new equipment, flip and otherwise. However the phones are still current enough to function properly and act/feel factory new.This phone is literally my most favorite phone I've owned in at least a decade! The screen is crystal clear, the processing is super smooth and it functions flawlessly. The size when folded is just a massive bonus. BTW, there are a ton of functions available when closed using the small outer screen including speaker-phone answering, music controls, calendar, clock, etc.The new Z Fold may have more features but there is no way it's more than a grand better than this one!",5.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Green (Renewed)",I'm not a fan of the 1980 garage door opener size that all modern phones have become. That's why I've been very curious about the smart flip since its intro.
perfect condition excellent quality,5.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Green (Renewed)",perfect condition excellent quality
"This phone was listed as Renewed in ""Excellent"" condition. It looks absolutely Brand New to me. It came with a new Samsung charger and cable. Popped in my SIM card and the phone connected to my Wi-Fi network all by itself. It works perfectly.  The battery charged up to 98% before I stopped it to try it out. All I need now is a protective case. I'm happy with this purchase.",5.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Green (Renewed)",It looks absolutely Brand New to me. I'm happy with this purchase.
"I normally don't write reviews unless they are extremely good or awfully bad. Guess which one this is.The phone (besides being scratched  and having fingernail marks in the screen) was supposed to be in an excellent state. It wasn't. At first, it all seemed good, although pretty weird that it came fully discharged (phones normally come with 50% ish charge). After turning it on and setting it up, the phone seemed to be working fine.Camera was nice and the refresh rate of the screen was as expected. However, as soon as you fold and close the device, it turned itself off. At first I thought maybe the battery was faulty or didn't realize it just got discharged (I didn't use it for a while after the first setup). After this, when testing it out, I realized folding it was the problem, which is ironic because that is its selling feature and what it is supposed to be used like.I'm not sure what failed in the inspection process before reselling this refurbished Z flip 3, but definitely an awful job from whoever was in charge of doing that.I don't think this is an issue with this kind of phones in general, but definitely this seller didn't make sure the quality of the device he/she was selling, therefore my rating is towards this non superised process (once again, it was advertised to be in excellent condition) more than the phone itself.",1.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Green (Renewed)","After turning it on and setting it up, the phone seemed to be working fine.Camera was nice and the refresh rate of the screen was as expected. At first I thought maybe the battery was faulty or didn't realize it just got discharged (I didn't use it for a while after the first setup)."
"No problems whatsoever with the refurbished condition of this phone.  However... the battery life is not great,  I'm guessing  because it has to fold. I'm also getting small cracks at the bend now, after about 4-6 months. Otherwise,  I love this phone! It doesn't slip from a back pocket when I sit. Not once! I'm a phone dropper, so I have a protective case on it. The outside display is improving for listening to music and other features. I recommend this one. The 4 stars are because of the things I mentioned.",4.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Green (Renewed)","However... the battery life is not great,  I'm guessing  because it has to fold. Otherwise,  I love this phone!"
"This is a lovely phone. It was kept on my Amazon watch list for a long time. The price dropped when the Z Flip 4 was due to be released and I finally was able to purchase a refurbished Z Flip 3 in dark green. It was important that the phone easily fit into my pants pocket which can then be zipped closed. My slab phones always fell out. My Z Flip 3 functions properly. The foldable surface is completely unblemished. The camera takes sharp, beautiful pictures. It takes great night-mode pictures of the stars and celestial events. My complaint: When I unpackaged the phone upon delivery, I discovered the exterior front and rear to be covered with numerous shallow scratches. As a refurbished phone, Amazon advertised it as scratch free from a distance of 12 inches.  This is cosmetic and does not affect the function of the phone, and I had purchased a case to protect and cover the phone. I had 90 days to return it but decided not to.",3.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Green (Renewed)","The price dropped when the Z Flip 4 was due to be released and I finally was able to purchase a refurbished Z Flip 3 in dark green. This is cosmetic and does not affect the function of the phone, and I had purchased a case to protect and cover the phone."
I was a little hesitant about getting a refurbished phone however it was totally worth it! Notba single scratch noticed.  The best feature I really love is the cover screen.  Definitely worth buying,4.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Green (Renewed)",I was a little hesitant about getting a refurbished phone however it was totally worth it! Notba single scratch noticed.
I really loved  this phone. One big problem I just couldn't avoid was after a week the line where it folded started to show across my screen and couldn't ignore it. They had no problem returning it I wish I couldve  exchanged it but I didn't see a place or option to exchange it. I'm actually in the middle of the process now. But without hesitation they want to fully refund it. I love the size screen all the functions I'm just sad I have to get a refund I hope I can find same one for same price again. Anyone looking or debating buying this DONT HESITATE!!! FREAKING GREAT PHONE!! Ps. The public wherever I go always ask me about it. 💞,5.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Green (Renewed)",I really loved  this phone. One big problem I just couldn't avoid was after a week the line where it folded started to show across my screen and couldn't ignore it.
"Edit: Havearly is a much better supplier (see below for last order)Phone is practically new, looks amazing and works great would definitely buy from this company again.Do not order from the seller MOBILESUPPLY. Received phone only for it to be white instead of green.""The screen and body show no signs of cosmetic damage visible from 12 inches away."" Took it out of the box and immediately noticed a scratch on the top left portion of the screen and small cuts along the frame.",5.0 out of 5 stars,"SAMSUNG Galaxy Z Flip 3 5G Factory Unlocked Android Cell Phone US Version Smartphone Flex Mode Intuitive Camera Compact 128GB Storage US Warranty, Green (Renewed)","Edit: Havearly is a much better supplier (see below for last order)Phone is practically new, looks amazing and works great would definitely buy from this company again.Do not order from the seller MOBILESUPPLY. Received phone only for it to be white instead of green."
"This phone was supposed to be a rehab phone in excellent, new condition. By these photos you can see it is Not!",3.0 out of 5 stars,"SAM SUNG Galaxy A32 5G Supported | Boost Carrier Locked | (Boost Mobile Phones) Packaging | 4GB, 64GB Black (New) | Android Smartphone | Best Affordable Smart Phone |, 6 x 4 x 2 (Renewed)","This phone was supposed to be a rehab phone in excellent, new condition. By these photos you can see it is Not!"
Bought phone and I was unable to activate. Contacted company and they got me a replacement phone quickly. They were great to work with and responded back quickly. Great Customer Service!! Thank You!!,5.0 out of 5 stars,"SAM SUNG Galaxy A32 5G Supported | Boost Carrier Locked | (Boost Mobile Phones) Packaging | 4GB, 64GB Black (New) | Android Smartphone | Best Affordable Smart Phone |, 6 x 4 x 2 (Renewed)",Bought phone and I was unable to activate. Contacted company and they got me a replacement phone quickly.
Everything about it is rated highly by me. I've used it for over a month. No complaints from me.,5.0 out of 5 stars,"SAM SUNG Galaxy A32 5G Supported | Boost Carrier Locked | (Boost Mobile Phones) Packaging | 4GB, 64GB Black (New) | Android Smartphone | Best Affordable Smart Phone |, 6 x 4 x 2 (Renewed)",Everything about it is rated highly by me. I've used it for over a month.
"I bought this phone because my husband needed a new phone. He likes the phone everything about it so far.. yes, I would recommend this phone.",5.0 out of 5 stars,"SAM SUNG Galaxy A32 5G Supported | Boost Carrier Locked | (Boost Mobile Phones) Packaging | 4GB, 64GB Black (New) | Android Smartphone | Best Affordable Smart Phone |, 6 x 4 x 2 (Renewed)","I bought this phone because my husband needed a new phone. He likes the phone everything about it so far.. yes, I would recommend this phone."
Smooth. Tasty. Delicious,5.0 out of 5 stars,"SAM SUNG Galaxy A32 5G Supported | Boost Carrier Locked | (Boost Mobile Phones) Packaging | 4GB, 64GB Black (New) | Android Smartphone | Best Affordable Smart Phone |, 6 x 4 x 2 (Renewed)",Smooth. Tasty.
This phone came and I powered it up T-Mobil displayed.  The description is clearly for a Boost Mobil. I tried to activate anyway after about on hour of transferring data the phone was not compatible with Boost Mobil.,1.0 out of 5 stars,"SAM SUNG Galaxy A32 5G Supported | Boost Carrier Locked | (Boost Mobile Phones) Packaging | 4GB, 64GB Black (New) | Android Smartphone | Best Affordable Smart Phone |, 6 x 4 x 2 (Renewed)",This phone came and I powered it up T-Mobil displayed. The description is clearly for a Boost Mobil.
"It's a nice phone, new.",5.0 out of 5 stars,Xiaomi M5s 4G LTE GSM (128GB + 6GB) 64MP Quad Camera 6.43&#x27;&#x27; Octa Core (NOT for USA Market) Global Unlocked + (w/Fast 51w Car Charger) (Gray (Global Version)),"It's a nice phone, new."
The product came with a European-style adapter. But the product description says - Note: Products with electrical plugs are designed for use in the US. Outlets and voltage differ internationally and this product may require an adapter or converter for use in your destination. Please check compatibility before purchasing.,3.0 out of 5 stars,Xiaomi M5s 4G LTE GSM (128GB + 6GB) 64MP Quad Camera 6.43&#x27;&#x27; Octa Core (NOT for USA Market) Global Unlocked + (w/Fast 51w Car Charger) (Gray (Global Version)),The product came with a European-style adapter. But the product description says - Note: Products with electrical plugs are designed for use in the US.
"Exceptional phone for the price. You can't complain at this price point, plus a case and fast charger is included",5.0 out of 5 stars,Xiaomi M5s 4G LTE GSM (128GB + 6GB) 64MP Quad Camera 6.43&#x27;&#x27; Octa Core (NOT for USA Market) Global Unlocked + (w/Fast 51w Car Charger) (Gray (Global Version)),"Exceptional phone for the price. You can't complain at this price point, plus a case and fast charger is included"
"Will never by a phone from this brand again. Constant problems and so much ads built into the phone it constantly wants you to buy a theme or a ring tone or something else or sign up for something, its slow and all browsers stick if you visit youtube via the browser and not via the youtube app (which i hate).",1.0 out of 5 stars,Xiaomi M5s 4G LTE GSM (128GB + 6GB) 64MP Quad Camera 6.43&#x27;&#x27; Octa Core (NOT for USA Market) Global Unlocked + (w/Fast 51w Car Charger) (Gray (Global Version)),"Will never by a phone from this brand again. Constant problems and so much ads built into the phone it constantly wants you to buy a theme or a ring tone or something else or sign up for something, its slow and all browsers stick if you visit youtube via the browser and not via the youtube app (which i hate)."
"O celular é incrível, eu realmente amei muito, é extremamente rápido e roda muita coisa que celulares até mais caro não rodam. A câmera dele nem se fala, pega realmente a cor que está no ambiente, para pessoas negras que sempre compram celulares e acham que ele deixa a pele mais branca do que realmente é, já lhes adianto que se querem esse celular pela câmera e estão com medo não precisam ter, ele pega a cor real da pessoa. Para pessoas que querem jogar, saibam que ele não vai rodar no máximo jogos extremamente pesados, mas ele vai rodar até mais do que o prometido pra um celular custo x benefício, joga jogos como Arena Breakout com FPS no 60, COD com resolução alta e tudo isso ainda sem o Game Turbo. Ele é um custo benefício maravilhoso. Recomendo demais comprar e ainda mais com essas loja, o atendimento da Daril Vendas é realmente muito bom, as respostas podem demorar um pouco mas são precisos e ajudam muito. Meu único problema foi que o produto veio com uma falha na bateria, o que é normal, acontece. O celular funciona bem, carrega até que rápido e dura umas horas, porém no meu caso não dura metade do que promete. O que pra mim me incomodou já que comprei pela bateria também. É um erro bobo, a chance de acontecer não era grande mas aconteceu. Posso trocar o celular, mas to tranquilo. Tentei ser o máximo abrangente nessa crítica pra ajudar os clientes. Não fiquem com medo de comprar só porque um veio com um defeito, defeitos acontecem até em lojas físicas. Não aparecem na hora, o importante é saber que a loja está sempre a disposição pra lhe ajudar nesse caso.Mais detalhes:Tempo de entrega: A entra ocorreu 2 dias antes do prometido, chegou em 12 dias.Rastreamento do produto: Como eu comprei em um feriado na sexta, depois sábado e domingo o correio não tava funcionando. Demorou 5 dias para entrar no banco de dados do correio, porém para vocês imagino que em menos de 1 dia já esteja disponível para rastreamento.Jogos testados:Arena Breakout - rodou com perfeição, porém não testei apenas na qualidade alta com taxa da quadros alta também.COD - Rodou tudo no máximo, mas sem o Game Turbo não cravou no 60 Fps.Free Fire - Roda perfeitamente.Sky Filhos da Luz - É um jogo que demanda um aparelho bon pra ter bastante FPS já que o mapa é enorme  e lida com muita ""fumaça"" o que cai o FPS. Porém nesse jogo rodou no máximo com muita fluidez.Velocidade para mexer entre os apps e fluidez: Super rápido. Você clica e ele já abre praticamente, e além de que você faz tudo isso rápido sem o celular das engasgadinhas.Bateria: A minha avaliação nesse ponto vai ser negativa pois veio com defeito, mas 5.000mah promete, e promete muito. E ainda vem com um carregador 33w.Tela: Linda, super colorida e aguenta vídeos de até 2160p60 HDR (O que é realmente muito lindo, e foi o vídeo de maior qualidade que achei, se vai mais eu não sei)Câmera: Tem tanta função que fiquei perdido, vou ficar só no básico. Mas para minha mulher que amou, disse que adorou e que pega acor como realmente é, ela nunca achou um celular que mostrasse a cor real dela, sempre deixava ela mais branca. O video suporta 4k porém pra mim deu uma travada. Tem estabilidade na hora de mexer também, então para pessoas que querem gravar sem ficar tremendo também é bom. Tem camera noturna e zoom até 10x, inteligência Artificial, HDR, Google Lens, camera 0.6x, macro (que é ótima, tirei foto até de uma formiga kkkkk), panorâmica e câmera PRO (aue eu não sei mexer). Tem muito mais, mas eu não entendo de câmeras. Ah, vem com uma configurações ruinzinhas, maquiagens e essas coisas, mas é só desativar. Se vocês estão comprando um celular só pela câmera e estão dispostos a pagar mais, eu não recomendo muito. Mas para pessoas que não tem tanto dinheiro disponível é ótimo. É uma câmera que não vai pegar até os detalhes do seus poros na pele, o ponto mais positivo foi a realidade que ele capta nas fotos. Pelo preço isso é ótimo. Então cuidado, se está comprando só pela câmera não é a melhor escolha.Espero ter saneado a dúvida das pessoas daqui.A minha nota é 5 estrelas, mas vou tentar ser um pouco crítico kkkkk, pois veio com problema na bateria.",4.0 out of 5 stars,Xiaomi M5s 4G LTE GSM (128GB + 6GB) 64MP Quad Camera 6.43&#x27;&#x27; Octa Core (NOT for USA Market) Global Unlocked + (w/Fast 51w Car Charger) (Gray (Global Version)),"A câmera dele nem se fala, pega realmente a cor que está no ambiente, para pessoas negras que sempre compram celulares e acham que ele deixa a pele mais branca do que realmente é, já lhes adianto que se querem esse celular pela câmera e estão com medo não precisam ter, ele pega a cor real da pessoa. E ainda vem com um carregador 33w.Tela: Linda, super colorida e aguenta vídeos de até 2160p60 HDR (O que é realmente muito lindo, e foi o vídeo de maior qualidade que achei, se vai mais eu não sei)Câmera: Tem tanta função que fiquei perdido, vou ficar só no básico."
"Sem dúvidas uma ótima aquisição, estou usando a 4 semanas e o aparelho apresenta um excelente desempenho pelo faixa de preço (R$1.100).Pontos positivos:Câmera de 64mp mostrou um desempenho bastante decente para fotos e principalmente vídeos.Processador Helio G95 tem um desempenho ótimo para jogos, rodando títulos como ""Farlight 84, PUBG mobile, Leagues of Legends Wild Rift"" a 60fps estáveis com os gráficos reduzidos, mas podendo aumentar a qualidade gráfica em troca de reduzir a taxa de fps.Carregador de 33w que carrega 20% a cada 10 minutos sendo uma bateria padrão de 5000mAh.Ponto Negativo:O único ponto em que o aparelho deixa a desejar é a taxa de atualização da tela ser somente 60hz, porém é uma tela Amoled de ótima qualidade, a qual me fez escolher este aparelho, pois prefiro ter uma tela que me proporciona melhor qualidade de imagem do que uma tela ""IPS LCD"" com 90hz+ porem apresentamdo qualidade de imagem inferior e descarregando mais rápido o aparelho.",5.0 out of 5 stars,Xiaomi M5s 4G LTE GSM (128GB + 6GB) 64MP Quad Camera 6.43&#x27;&#x27; Octa Core (NOT for USA Market) Global Unlocked + (w/Fast 51w Car Charger) (Gray (Global Version)),"Sem dúvidas uma ótima aquisição, estou usando a 4 semanas e o aparelho apresenta um excelente desempenho pelo faixa de preço (R$1.100).Pontos positivos:Câmera de 64mp mostrou um desempenho bastante decente para fotos e principalmente vídeos.Processador Helio G95 tem um desempenho ótimo para jogos, rodando títulos como ""Farlight 84, PUBG mobile, Leagues of Legends Wild Rift"" a 60fps estáveis com os gráficos reduzidos, mas podendo aumentar a qualidade gráfica em troca de reduzir a taxa de fps.Carregador de 33w que carrega 20% a cada 10 minutos sendo uma bateria padrão de 5000mAh.Ponto Negativo:O único ponto em que o aparelho deixa a desejar é a taxa de atualização da tela ser somente 60hz, porém é uma tela Amoled de ótima qualidade, a qual me fez escolher este aparelho, pois prefiro ter uma tela que me proporciona melhor qualidade de imagem do que uma tela ""IPS LCD"" com 90hz+ porem apresentamdo qualidade de imagem inferior e descarregando mais rápido o aparelho."
"O aparelho é otimo, o fato da digital ser na lateral ja tras uma sensação de diferencial.O reconhecimento facial eu nao recomendo, o próprio aparelho ja diz que uma pessoa muito parecida contigo ou uma foto em tamanho real sua pode desbloquear. Então por questão de segurança  recomendo uma senha padrão letra e numero + a digital.A duração da bateria me agrada muito, eu vim de uma versão antiga do iphone ontem eu tinha 3100MAH e nesse tenho 5000MAH.A Câmera é muito boa, o celular nao trava e tem um processamento otimo. Otimo celular custo beneficio. Quisá o melhor do mercado atualmente.",5.0 out of 5 stars,Xiaomi M5s 4G LTE GSM (128GB + 6GB) 64MP Quad Camera 6.43&#x27;&#x27; Octa Core (NOT for USA Market) Global Unlocked + (w/Fast 51w Car Charger) (Gray (Global Version)),"O aparelho é otimo, o fato da digital ser na lateral ja tras uma sensação de diferencial.O reconhecimento facial eu nao recomendo, o próprio aparelho ja diz que uma pessoa muito parecida contigo ou uma foto em tamanho real sua pode desbloquear. Então por questão de segurança  recomendo uma senha padrão letra e numero + a digital.A duração da bateria me agrada muito, eu vim de uma versão antiga do iphone ontem eu tinha 3100MAH e nesse tenho 5000MAH.A Câmera é muito boa, o celular nao trava e tem um processamento otimo."
"Realizei a compra de duas unidades, sendo uma para minha esposa e outro pra mim. Gostei muito da performance do celular para minhas atividades básicas diárias. O kit é bem completo, vindo com fonte de energia, cabo USB C, capinha de proteção e uma película simples para utilização inicial. Não sou um usuário muito exigente, e considerei que as configurações e possibilidades sistêmicas excederam minhas espectativas. Recomendo!!",5.0 out of 5 stars,Xiaomi M5s 4G LTE GSM (128GB + 6GB) 64MP Quad Camera 6.43&#x27;&#x27; Octa Core (NOT for USA Market) Global Unlocked + (w/Fast 51w Car Charger) (Gray (Global Version)),"Realizei a compra de duas unidades, sendo uma para minha esposa e outro pra mim. Gostei muito da performance do celular para minhas atividades básicas diárias."
"Que puedo decir de este gran celular, llevo un mes usandolo,  lo unico que lamento no es haberlo comprado antes, es un celular elegante (lo compre en gris) y como se puede observar trae su propia funda, en cuanto a funcionalidad es claramente un celular muy rapido, yo compre la version de 6gb lo cual hace que practicamente pueda abrir hasta 10 aplicaciones si yo quisiera, yo necesitaba un celular productivo y vaya que este lo es, puedo tener abierto whats app, telegram, facebook version pesada jaja, messenger, y sin ningun problema, y con los 128 gb de rom la verdad puedo instalar cualquier aplicacion que quiera, para mis necesidades esta perfecto, ni requiero ponerle una segunda sd aunque hablare de ello mas adelante, tiene colores muy brillantes en cuanto a pantalla y en el sol se puede ver muy bien, llego con un adaptador pala enchufe Mexicano-americano, sencillo pero funcional. Mencionare los Pros y contras.ProsFluidez, al poseer un procesador octacore helio g95 tienes garantizada la fluidez al momento de interactuar con el celular, la huella digital es muy sensible y reconoce al dueño super rapido, y reconoce hasta 5 huellas dactilaresMemoria ram y rom mas que suficiente, por lo menos para un perfil no gamer (aunque casi) esta muy bien la prestacion de 6gb y ademas 128 en RomCamara de 64 megapixeles, permite grabar videos a 1080 a 60 fps, y 4k a 30fps, baastaantee aceptableeeSe me acaba de ACTUALIZAR A MIUI 14 Y ANDROID 13, no tengo la menor duda que se acutalice a Andorid 14 llegado el momento las maravillas de este celular seguro la podran ver en videos mas especializados, pero para juegos, multimedia, fotos y videos va geniaaaaalEn una hora y media el celular esta completamente cargado si lo agotaste al cero pocientoTrae finda protectora la cual le queda supeer bienContrasTrae por defecto mucha publicidad, la cual hay que ir quitando, se pueden eliminar apps basura, en internet estan las que se pueden borrar y no y en youtube se puede desactivar las publicidades pero es por cada app eso es molesto pero una vez librado ese problema no hay mayor importanciaEl cargador es el europeo, por lo menos el que a mi me llego realmente esto no es tan malo porque a mi me incluyeron el adaptadorEn mi caso hay un error al pasar archivos a la sd por medio de cable, ftp y blue, no se si solo sea a mi, realmente esto solo ocurre el pasar muchos archivos a la sd, en la memoria de fabrica del celular (Rom) no he tenido incovenientes, espero que con la actualizacion de miui 14 y android 13 se haya corregido ese problema,En conclusion recomiendo compar el dispositivo, al precio que ronda entre 3000 a 3300 comprenlo. yaa!",5.0 out of 5 stars,Xiaomi M5s 4G LTE GSM (128GB + 6GB) 64MP Quad Camera 6.43&#x27;&#x27; Octa Core (NOT for USA Market) Global Unlocked + (w/Fast 51w Car Charger) (Gray (Global Version)),"Que puedo decir de este gran celular, llevo un mes usandolo,  lo unico que lamento no es haberlo comprado antes, es un celular elegante (lo compre en gris) y como se puede observar trae su propia funda, en cuanto a funcionalidad es claramente un celular muy rapido, yo compre la version de 6gb lo cual hace que practicamente pueda abrir hasta 10 aplicaciones si yo quisiera, yo necesitaba un celular productivo y vaya que este lo es, puedo tener abierto whats app, telegram, facebook version pesada jaja, messenger, y sin ningun problema, y con los 128 gb de rom la verdad puedo instalar cualquier aplicacion que quiera, para mis necesidades esta perfecto, ni requiero ponerle una segunda sd aunque hablare de ello mas adelante, tiene colores muy brillantes en cuanto a pantalla y en el sol se puede ver muy bien, llego con un adaptador pala enchufe Mexicano-americano, sencillo pero funcional. Mencionare los Pros y contras.ProsFluidez, al poseer un procesador octacore helio g95 tienes garantizada la fluidez al momento de interactuar con el celular, la huella digital es muy sensible y reconoce al dueño super rapido, y reconoce hasta 5 huellas dactilaresMemoria ram y rom mas que suficiente, por lo menos para un perfil no gamer (aunque casi) esta muy bien la prestacion de 6gb y ademas 128 en RomCamara de 64 megapixeles, permite grabar videos a 1080 a 60 fps, y 4k a 30fps, baastaantee aceptableeeSe me acaba de ACTUALIZAR A MIUI 14 Y ANDROID 13, no tengo la menor duda que se acutalice a Andorid 14 llegado el momento las maravillas de este celular seguro la podran ver en videos mas especializados, pero para juegos, multimedia, fotos y videos va geniaaaaalEn una hora y media el celular esta completamente cargado si lo agotaste al cero pocientoTrae finda protectora la cual le queda supeer bienContrasTrae por defecto mucha publicidad, la cual hay que ir quitando, se pueden eliminar apps basura, en internet estan las que se pueden borrar y no y en youtube se puede desactivar las publicidades pero es por cada app eso es molesto pero una vez librado ese problema no hay mayor importanciaEl cargador es el europeo, por lo menos el que a mi me llego realmente esto no es tan malo porque a mi me incluyeron el adaptadorEn mi caso hay un error al pasar archivos a la sd por medio de cable, ftp y blue, no se si solo sea a mi, realmente esto solo ocurre el pasar muchos archivos a la sd, en la memoria de fabrica del celular (Rom) no he tenido incovenientes, espero que con la actualizacion de miui 14 y android 13 se haya corregido ese problema,En conclusion recomiendo compar el dispositivo, al precio que ronda entre 3000 a 3300 comprenlo."
